datetime,ghi,GHI_pred_MLP
2023-12-10 15:00:00,930.7630979498862,664.3805739715898
2023-12-10 16:00:00,754.9962034927867,558.8417149657845
2023-12-10 17:00:00,543.0410022779043,415.0469210563582
2023-12-10 18:00:00,312.6442672741078,275.0081517998451
2023-12-10 19:00:00,94.70197418375095,154.13173226286642
2023-12-10 20:00:00,9.296697038724375,69.54809767051152
2023-12-11 06:00:00,61.42824601366743,72.08858232850143
2023-12-11 07:00:00,242.4126803340926,237.10202945167163
2023-12-11 08:00:00,467.6917236142748,369.0268822182422
2023-12-11 09:00:00,677.9555808656037,532.7802915825864
2023-12-11 10:00:00,865.9586180713743,668.4715471166759
2023-12-11 11:00:00,1001.936218678816,764.6665676748189
2023-12-11 12:00:00,1077.562642369021,811.3720579760126
2023-12-11 13:00:00,1086.389521640091,811.2370314592202
2023-12-11 14:00:00,1021.848899012908,764.2804630461578
2023-12-09 06:00:00,15.90289874491938,30.204445581392104
2023-12-09 07:00:00,95.22399392558846,178.30227624449967
2023-12-09 08:00:00,205.4631738800304,322.38233745411685
2023-12-09 09:00:00,347.291192103265,425.9980443773278
2023-12-09 10:00:00,365.4422930903569,377.3186653170737
2023-12-09 11:00:00,175.1727410782081,454.08157919638495
2023-12-09 12:00:00,155.8523158694001,463.3152209785558
2023-12-09 13:00:00,210.4479878511769,542.6623870991655
2023-12-09 14:00:00,230.1556567957479,739.7425022855663
2023-12-09 15:00:00,113.9009111617312,645.8062086415072
2023-12-09 16:00:00,67.77334851936219,522.7303189435315
2023-12-09 17:00:00,91.58314350797266,369.8471145008095
2023-12-09 18:00:00,127.2949886104784,233.36427881233476
2023-12-09 19:00:00,84.28246013667426,107.13978836890415
2023-12-09 20:00:00,16.10803774812886,32.43147909355858
2023-12-10 06:00:00,64.34624145785878,33.88483222466799
2023-12-10 07:00:00,241.9703872437358,198.82864467188662
2023-12-10 08:00:00,474.3470007593015,351.36496340512826
2023-12-10 09:00:00,696.2015945330296,526.8825599005934
2023-12-10 10:00:00,884.3147304479879,667.6925291860592
2023-12-10 11:00:00,1020.387243735763,765.7079857646227
2023-12-10 12:00:00,1102.012148823083,820.0992112674099
2023-12-10 13:00:00,1112.490508731967,825.0985254644272
2023-12-10 14:00:00,1047.873955960516,778.6229171616974
2023-12-10 15:00:00,930.7630979498862,681.629613806098
2023-12-10 16:00:00,754.9962034927867,545.5946980938297
2023-12-10 17:00:00,543.0410022779043,407.04698364906534
2023-12-10 18:00:00,312.6442672741078,275.9031802100236
2023-12-10 19:00:00,94.70197418375095,156.46836630240654
2023-12-10 20:00:00,9.296697038724375,79.65630349814212
2023-12-11 06:00:00,61.42824601366743,87.86993603846602
2023-12-11 07:00:00,242.4126803340926,238.74280388471394
2023-12-11 08:00:00,467.6917236142748,369.164758273798
2023-12-11 09:00:00,677.9555808656037,534.3668844765881
2023-12-11 10:00:00,865.9586180713743,668.6722641297479
2023-12-11 11:00:00,1001.936218678816,765.5628411142277
2023-12-11 12:00:00,1077.562642369021,817.6460213385058
2023-12-11 13:00:00,1086.389521640091,821.6145223052338
2023-12-11 14:00:00,1021.848899012908,776.2592869497621
2023-12-11 15:00:00,906.5413819286257,681.6084137843881
2023-12-11 16:00:00,737.0178435839028,559.120238769628
2023-12-11 17:00:00,524.16476841306,433.7037101053477
2023-12-11 18:00:00,294.9487471526196,310.57049247025014
2023-12-11 19:00:00,91.26044039483675,192.158516726347
2023-12-11 20:00:00,11.32624651986839,127.53539403474612
2023-12-09 06:00:00,15.90289874491938,27.04787743198852
2023-12-09 07:00:00,95.22399392558846,178.56136795077117
2023-12-09 08:00:00,205.4631738800304,314.5908908155995
2023-12-09 09:00:00,347.291192103265,484.1642145721236
2023-12-09 10:00:00,365.4422930903569,596.9355788677328
2023-12-09 11:00:00,175.1727410782081,336.74809546216034
2023-12-09 12:00:00,155.8523158694001,359.44667049545023
2023-12-09 13:00:00,210.4479878511769,470.28340947005023
2023-12-09 14:00:00,230.1556567957479,644.1004806323431
2023-12-09 15:00:00,113.9009111617312,631.5877941868781
2023-12-09 16:00:00,67.77334851936219,517.5655300543676
2023-12-09 17:00:00,91.58314350797266,371.6163833529664
2023-12-09 18:00:00,127.2949886104784,236.56849048233067
2023-12-09 19:00:00,84.28246013667426,110.40762137401424
2023-12-09 20:00:00,16.10803774812886,30.41342629502409
2023-12-10 06:00:00,64.34624145785878,31.58341237686353
2023-12-10 07:00:00,241.9703872437358,194.74792129172044
2023-12-10 08:00:00,474.3470007593015,332.7020292247893
2023-12-10 09:00:00,696.2015945330296,499.21887404515064
2023-12-10 10:00:00,884.3147304479879,637.5004701024076
2023-12-10 11:00:00,1020.387243735763,734.3600966358454
2023-12-10 12:00:00,1102.012148823083,788.7945282623822
2023-12-10 13:00:00,1112.490508731967,793.0065997291226
2023-12-10 14:00:00,1047.873955960516,745.5246308613175
2023-12-10 15:00:00,930.7630979498862,648.9527493342976
2023-12-10 16:00:00,754.9962034927867,525.9852437517044
2023-12-10 17:00:00,543.0410022779043,400.25551178511444
2023-12-10 18:00:00,312.6442672741078,270.0183362365484
2023-12-10 19:00:00,94.70197418375095,150.44714802526423
2023-12-10 20:00:00,9.296697038724375,64.3383842313291
2023-12-11 06:00:00,61.42824601366743,78.0053346553951
2023-12-11 07:00:00,242.4126803340926,235.91883208905807
2023-12-11 08:00:00,467.6917236142748,365.32998934756813
2023-12-11 09:00:00,677.9555808656037,522.7264192186396
2023-12-11 10:00:00,865.9586180713743,656.8833061432092
2023-12-11 11:00:00,1001.936218678816,752.9255438848893
2023-12-11 12:00:00,1077.562642369021,803.7002467378074
2023-12-11 13:00:00,1086.389521640091,806.8930913662166
2023-12-11 14:00:00,1021.848899012908,761.3028744159117
2023-12-11 15:00:00,906.5413819286257,668.5028344551565
2023-12-11 16:00:00,737.0178435839028,552.0831307166183
2023-12-11 17:00:00,524.16476841306,427.2429575153196
2023-12-11 18:00:00,294.9487471526196,305.7241211051832
2023-12-11 19:00:00,91.26044039483675,188.42962271933646
2023-12-11 20:00:00,11.32624651986839,112.88866866326454
2023-12-09 09:00:00,347.291192103265,488.321852791658
2023-12-09 10:00:00,365.4422930903569,624.0748557228535
2023-12-09 11:00:00,175.1727410782081,648.4936273802787
2023-12-09 12:00:00,155.8523158694001,578.928689458369
2023-12-09 13:00:00,210.4479878511769,700.0335057147012
2023-12-09 14:00:00,230.1556567957479,729.220148796305
2023-12-09 15:00:00,113.9009111617312,637.4204366857722
2023-12-09 16:00:00,67.77334851936219,511.97975637531215
2023-12-09 17:00:00,91.58314350797266,373.14392630622484
2023-12-09 18:00:00,127.2949886104784,242.3850959887141
2023-12-09 19:00:00,84.28246013667426,125.9945522180235
2023-12-09 20:00:00,16.10803774812886,43.73850228404599
2023-12-10 06:00:00,64.34624145785878,39.30620385766139
2023-12-10 07:00:00,241.9703872437358,200.96236721521663
2023-12-10 08:00:00,474.3470007593015,336.67354900457013
2023-12-10 09:00:00,696.2015945330296,507.6160307225008
2023-12-10 10:00:00,884.3147304479879,646.3655236092783
2023-12-10 11:00:00,1020.387243735763,743.7811613498179
2023-12-10 12:00:00,1102.012148823083,796.911697621329
2023-12-10 13:00:00,1112.490508731967,801.1885717064413
2023-12-10 14:00:00,1047.873955960516,751.7674919916055
2023-12-10 15:00:00,930.7630979498862,654.3007861767566
2023-12-10 16:00:00,754.9962034927867,525.4710924362147
2023-12-10 17:00:00,543.0410022779043,400.1869632513647
2023-12-10 18:00:00,312.6442672741078,273.77744199072663
2023-12-10 19:00:00,94.70197418375095,154.84584164034015
2023-12-10 20:00:00,9.296697038724375,81.98042177147966
2023-12-11 06:00:00,61.42824601366743,90.64823682590374
2023-12-11 07:00:00,242.4126803340926,239.40666258462875
2023-12-11 08:00:00,467.6917236142748,368.7701351932977
2023-12-11 09:00:00,677.9555808656037,529.1343199412835
2023-12-11 10:00:00,865.9586180713743,662.4043023932129
2023-12-11 11:00:00,1001.936218678816,759.455312391975
2023-12-11 12:00:00,1077.562642369021,811.3697427371183
2023-12-11 13:00:00,1086.389521640091,814.504984110693
2023-12-11 14:00:00,1021.848899012908,767.446030968153
2023-12-11 15:00:00,906.5413819286257,676.0232900422975
2023-12-11 16:00:00,737.0178435839028,552.2854437790243
2023-12-11 17:00:00,524.16476841306,431.19341350660164
2023-12-11 18:00:00,294.9487471526196,309.88271367060304
2023-12-11 19:00:00,91.26044039483675,192.68784177158346
2023-12-11 20:00:00,11.32624651986839,130.113875438562
2023-12-12 06:00:00,54.74715261958998,113.19231824449228
2023-12-12 07:00:00,226.5945330296128,174.56447936479148
2023-12-12 08:00:00,449.1989369779803,274.8328166744133
2023-12-09 15:00:00,113.9009111617312,649.7536889426106
2023-12-09 16:00:00,67.77334851936219,372.03325954869
2023-12-09 17:00:00,91.58314350797266,179.39986701863137
2023-12-09 18:00:00,127.2949886104784,123.09978785261113
2023-12-09 19:00:00,84.28246013667426,45.87365752729906
2023-12-09 20:00:00,16.10803774812886,29.309309725545273
2023-12-10 06:00:00,64.34624145785878,29.560734206821405
2023-12-10 07:00:00,241.9703872437358,180.07934155212646
2023-12-10 08:00:00,474.3470007593015,325.82901580294197
2023-12-10 09:00:00,696.2015945330296,508.42302372437365
2023-12-10 10:00:00,884.3147304479879,646.2407229126088
2023-12-10 11:00:00,1020.387243735763,741.8676800561872
2023-12-10 12:00:00,1102.012148823083,794.4051584977765
2023-12-10 13:00:00,1112.490508731967,800.2770861308973
2023-12-10 14:00:00,1047.873955960516,753.9817760796018
2023-12-10 15:00:00,930.7630979498862,659.4702219685743
2023-12-10 16:00:00,754.9962034927867,550.5304787800992
2023-12-10 17:00:00,543.0410022779043,393.7117325398454
2023-12-10 18:00:00,312.6442672741078,259.06645879964617
2023-12-10 19:00:00,94.70197418375095,139.31018945559924
2023-12-10 20:00:00,9.296697038724375,55.420435252572815
2023-12-11 06:00:00,61.42824601366743,66.29070436698962
2023-12-11 07:00:00,242.4126803340926,222.59071384109066
2023-12-11 08:00:00,467.6917236142748,354.40244262404354
2023-12-11 09:00:00,677.9555808656037,518.9060270028526
2023-12-11 10:00:00,865.9586180713743,655.9502018014168
2023-12-11 11:00:00,1001.936218678816,754.3068363264015
2023-12-11 12:00:00,1077.562642369021,802.2688569679403
2023-12-11 13:00:00,1086.389521640091,801.1756494254698
2023-12-11 14:00:00,1021.848899012908,752.1187194323447
2023-12-11 15:00:00,906.5413819286257,656.3705547457125
2023-12-11 16:00:00,737.0178435839028,534.5794307985852
2023-12-11 17:00:00,524.16476841306,409.94391322213136
2023-12-11 18:00:00,294.9487471526196,287.62193078675136
2023-12-11 19:00:00,91.26044039483675,171.93103404456278
2023-12-11 20:00:00,11.32624651986839,97.81159322105117
2023-12-12 06:00:00,54.74715261958998,66.61726023411639
2023-12-12 07:00:00,226.5945330296128,165.55735153582017
2023-12-12 08:00:00,449.1989369779803,292.80960479932924
2023-12-12 09:00:00,665.2353834472286,242.04465833748486
2023-12-12 10:00:00,845.0094912680335,466.54823041858145
2023-12-12 11:00:00,769.8177676537586,699.6206971567583
2023-12-12 12:00:00,861.7444950645406,503.76084082845904
2023-12-12 13:00:00,715.6776765375854,703.9150640074411
2023-12-12 14:00:00,779.7095671981776,708.2988915237263
2023-12-10 06:00:00,64.34624145785878,26.771517553342132
2023-12-10 07:00:00,241.9703872437358,177.2593082802694
2023-12-10 08:00:00,474.3470007593015,340.35946644045805
2023-12-10 09:00:00,696.2015945330296,518.0815203765943
2023-12-10 10:00:00,884.3147304479879,655.5336007778836
2023-12-10 11:00:00,1020.387243735763,754.917280416412
2023-12-10 12:00:00,1102.012148823083,807.2533326623115
2023-12-10 13:00:00,1112.490508731967,811.0543556585072
2023-12-10 14:00:00,1047.873955960516,766.8425100838926
2023-12-10 15:00:00,930.7630979498862,673.8912302774377
2023-12-10 16:00:00,754.9962034927867,552.6348731796702
2023-12-10 17:00:00,543.0410022779043,393.47304496413534
2023-12-10 18:00:00,312.6442672741078,259.5338051725094
2023-12-10 19:00:00,94.70197418375095,138.4024649485666
2023-12-10 20:00:00,9.296697038724375,59.39013026023956
2023-12-11 06:00:00,61.42824601366743,69.89249515339756
2023-12-11 07:00:00,242.4126803340926,220.98046977800806
2023-12-11 08:00:00,467.6917236142748,353.8905381558815
2023-12-11 09:00:00,677.9555808656037,521.2531129066697
2023-12-11 10:00:00,865.9586180713743,663.1267924167107
2023-12-11 11:00:00,1001.936218678816,758.1928223130534
2023-12-11 12:00:00,1077.562642369021,807.3161012690159
2023-12-11 13:00:00,1086.389521640091,804.9985884536512
2023-12-11 14:00:00,1021.848899012908,755.9477528460792
2023-12-11 15:00:00,906.5413819286257,662.0248125899548
2023-12-11 16:00:00,737.0178435839028,531.5029571213295
2023-12-11 17:00:00,524.16476841306,407.05306269285404
2023-12-11 18:00:00,294.9487471526196,286.1258569459116
2023-12-11 19:00:00,91.26044039483675,170.55559801169073
2023-12-11 20:00:00,11.32624651986839,101.34687732753686
2023-12-12 06:00:00,54.74715261958998,87.10996430993703
2023-12-12 07:00:00,226.5945330296128,235.4582935215647
2023-12-12 08:00:00,449.1989369779803,251.01372684329516
2023-12-12 09:00:00,665.2353834472286,287.87648760070323
2023-12-12 10:00:00,845.0094912680335,594.755927626536
2023-12-12 11:00:00,769.8177676537586,432.99107331500676
2023-12-12 12:00:00,861.7444950645406,581.5324952099073
2023-12-12 13:00:00,715.6776765375854,622.9327048174741
2023-12-12 14:00:00,779.7095671981776,426.78039300853305
2023-12-12 15:00:00,728.0580865603645,570.4819803122092
2023-12-12 16:00:00,413.3333333333333,500.24187835386886
2023-12-12 17:00:00,527.5930144267274,401.69762873405483
2023-12-12 18:00:00,226.3553530751709,289.1414680404148
2023-12-12 19:00:00,89.33371298405467,168.64328126686783
2023-12-12 20:00:00,8.735763097949885,80.65417750216268
2023-12-10 06:00:00,64.34624145785878,25.66657301151859
2023-12-10 07:00:00,241.9703872437358,179.6117463822622
2023-12-10 08:00:00,474.3470007593015,334.7618304996657
2023-12-10 09:00:00,696.2015945330296,520.6020965407702
2023-12-10 10:00:00,884.3147304479879,660.1195291881035
2023-12-10 11:00:00,1020.387243735763,760.0897025332533
2023-12-10 12:00:00,1102.012148823083,814.0016185460678
2023-12-10 13:00:00,1112.490508731967,818.2015370973623
2023-12-10 14:00:00,1047.873955960516,774.3004240473851
2023-12-10 15:00:00,930.7630979498862,679.382289484948
2023-12-10 16:00:00,754.9962034927867,549.4713590588873
2023-12-10 17:00:00,543.0410022779043,396.0927749239595
2023-12-10 18:00:00,312.6442672741078,262.97670615101816
2023-12-10 19:00:00,94.70197418375095,143.2599141919794
2023-12-10 20:00:00,9.296697038724375,70.99294763280705
2023-12-11 06:00:00,61.42824601366743,82.72010458443589
2023-12-11 07:00:00,242.4126803340926,224.01160452802367
2023-12-11 08:00:00,467.6917236142748,357.44510573271117
2023-12-11 09:00:00,677.9555808656037,523.7009419252122
2023-12-11 10:00:00,865.9586180713743,664.8730816832383
2023-12-11 11:00:00,1001.936218678816,759.3299078470394
2023-12-11 12:00:00,1077.562642369021,809.6839954210832
2023-12-11 13:00:00,1086.389521640091,810.5930489854545
2023-12-11 14:00:00,1021.848899012908,762.4357679168021
2023-12-11 15:00:00,906.5413819286257,658.1496644492595
2023-12-11 16:00:00,737.0178435839028,532.6641366702119
2023-12-11 17:00:00,524.16476841306,409.49740594003697
2023-12-11 18:00:00,294.9487471526196,289.86812855094394
2023-12-11 19:00:00,91.26044039483675,174.4771708296059
2023-12-11 20:00:00,11.32624651986839,115.14791834183148
2023-12-12 06:00:00,54.74715261958998,95.17091050263143
2023-12-12 07:00:00,226.5945330296128,225.9140055474821
2023-12-12 08:00:00,449.1989369779803,345.9828109095755
2023-12-12 09:00:00,665.2353834472286,362.52527925309204
